date,url,title,sentiment_score,overall_sentiment,positive_count,negative_count,neutral_count,total_sentences
2023-01-18,https://www.bloomberg.co.jp/news/articles/2023-01-18/ROPDV1DWLU6A01,岸田首相が子育て支援「最重要政策」に、施政方針原案が判明－報道,0.5163,ポジティブ,3,0,0,3
2023-01-18,https://www.bloomberg.co.jp/news/articles/2023-01-18/ROPASMT1UM0W01,アップルがスマートホーム製品拡充へ、アマゾンやグーグルに挑む,0.2881,ポジティブ,9,2,0,11
2023-01-18,https://www.bloomberg.co.jp/news/articles/2023-01-18/ROP5ASDWLU6801,【米国市況】株続落、低調な指標受け成長懸念が再燃－ドル128円後半,-0.218,ネガティブ,14,31,14,59
2023-02-13,https://www.bloomberg.co.jp/news/articles/2023-02-13/RQ03KIDWRGG001,日銀正常化を織り込み始める市場、植田次期総裁のＹＣＣ撤廃予想,-0.0768,中立,8,8,6,22
2023-02-13,https://www.bloomberg.co.jp/news/articles/2023-02-13/RQ1HDRDWRGG101,暗号資産下落、バイナンスコイン一時11％安－ＮＹでＢＵＳＤ発行停止,0.088,中立,6,4,1,11
2023-02-13,https://www.bloomberg.co.jp/news/articles/2023-02-13/RQ1ET3T0G1KX01,トヨタの新経営体制、佐藤次期社長支える執行役員に女性不在,0.043,中立,7,4,1,12
2023-02-13,https://www.bloomberg.co.jp/news/articles/2023-02-13/RQ1FO2DWLU6801,フォード、米国内にＥＶ向けバッテリー工場計画－中国ＣＡＴＬが支援,0.3789,ポジティブ,9,1,0,10
2023-02-13,https://www.bloomberg.co.jp/news/articles/2023-02-13/RQ1DK3DWLU6J01,ＪＰモルガンのコラノビッチ氏、株式を売却し債券へのシフト推奨,0.0277,中立,2,4,1,7
2023-02-22,https://www.bloomberg.co.jp/news/articles/2023-02-22/RQI4UXT0AFB401,エヌビディアが強気予想、ＡＩ取り組み奏功か－時間外取引で株価上昇,0.0909,中立,8,5,3,16
2023-02-22,https://www.bloomberg.co.jp/news/articles/2023-02-22/RQHWR1T0G1KW01,【米国市況】株下落､ＦＯＭＣ議事要旨が利上げ示唆－ドル134円台後半,-0.0187,中立,15,18,17,50
2023-02-22,https://www.bloomberg.co.jp/news/articles/2023-02-22/RQHWSJT0G1KW01,ＦＯＭＣ議事要旨：追加利上げ必要、ほぼ全員がペース鈍化を支持,0.01,中立,12,6,6,24
2023-02-22,https://www.bloomberg.co.jp/news/articles/2023-02-22/RQHT7QT0G1KW01,Ｇ７本格的支援を開始へ、ウクライナのＩＭＦ融資獲得に向け－関係者,0.5314,ポジティブ,8,0,1,9
2023-02-22,https://www.bloomberg.co.jp/news/articles/2023-02-22/RQHUIQT0G1KW01,【欧州市況】株続落、決算や金利高止まり懸念で－英国債が上昇,-0.2152,ネガティブ,5,8,6,19
2023-02-24,https://www.bloomberg.co.jp/news/articles/2023-02-24/RQLMONT0AFB401,【米国市況】株反落、ＰＣＥ価格指数が予想上回る－ドル136円台前半,-0.0088,中立,23,20,12,55
2023-02-24,https://www.bloomberg.co.jp/news/articles/2023-02-24/RQLN1ST1UM0W01,セントルイス連銀総裁、ＦＯＭＣは「今すぐ行動を」－信頼回復が急務,0.2356,ポジティブ,6,2,0,8
2023-02-24,https://www.bloomberg.co.jp/news/articles/2023-02-24/RQL4FUT0AFB601,「ChatGPT」に警戒強めるウォール街、大手行で利用禁止の動き相次ぐ,-0.3461,ネガティブ,2,12,2,16
2023-02-24,https://www.bloomberg.co.jp/news/articles/2023-02-24/RQL61DT0AFB501,米政府、ロシア産アルミニウムに200％の関税賦課へ－製品も対象,-0.073,中立,3,4,2,9
2023-02-24,https://www.bloomberg.co.jp/news/articles/2023-02-24/RQL8PNT0G1KW01,【欧州市況】ドイツ２年債利回り上昇、08年以来の３％超－株式は下落,-0.0136,中立,8,6,7,21
2023-03-03,https://www.bloomberg.co.jp/news/articles/2023-03-03/RQYJTIDWX2PS01,【米国市況】株が続伸、金融政策巡る楽観続く－ドルは135円台後半,-0.036,中立,18,17,15,50
2023-03-03,https://www.bloomberg.co.jp/news/articles/2023-03-03/RQYR4RDWLU6801,リッチモンド連銀総裁、米利上げを続ける必要－「より慎重な行動を」,0.0817,中立,6,3,1,10
2023-03-03,https://www.bloomberg.co.jp/news/articles/2023-03-03/RQYO5LDWRGG001,アップル、クラウド事業責任者のアボット氏が退社へ－関係者,0.025,中立,4,4,2,10
2023-03-03,https://www.bloomberg.co.jp/news/articles/2023-03-03/RQYL6DDWLU6801,ボストン連銀総裁、「さらにやるべき仕事ある」－インフレ沈静化で,0.1935,ポジティブ,7,2,0,9
2023-03-03,https://www.bloomberg.co.jp/news/articles/2023-03-03/RQYFIQDWRGG001,パウエル氏は３月の50ｂｐ利上げに門戸開くべきだ－サマーズ氏が促す,0.0319,中立,6,4,2,12
2023-03-10,https://www.bloomberg.co.jp/news/articles/2023-03-10/RRBD9BT0AFB401,ＳＶＢが破綻、米当局の管理下に－過去10年余りで最大の米銀破綻,-0.1369,ネガティブ,7,10,7,24
2023-03-10,https://www.bloomberg.co.jp/news/articles/2023-03-10/RRBHJBT1UM0W,【米国市況】株が続落、ＳＶＢ破綻でリスク回避－ドル134円台後半,-0.2397,ネガティブ,11,23,9,43
2023-03-10,https://www.bloomberg.co.jp/news/articles/2023-03-10/RRBNC7T0AFB401,シュワブが連日急落、ＳＶＢ余波の銀行株安がブロック取引のみ込む,-0.2507,ネガティブ,2,7,3,12
2023-03-10,https://www.bloomberg.co.jp/news/articles/2023-03-10/RRBOR7T0G1KX01,バイデン政権、半導体製造装置の対中輸出さらに規制の方向－関係者,0.1704,ポジティブ,2,0,4,6
2023-03-10,https://www.bloomberg.co.jp/news/articles/2023-03-10/RRBKP4T0AFBJ01,ファースト・ホライゾン株急落、ＴＤによる買収合意前の安値に迫る,0.0403,中立,4,4,2,10
2023-03-14,https://www.bloomberg.co.jp/news/articles/2023-03-14/RRJ3SPT1UM0W01,ＳＶＢの最高リスク責任者不在、ＦＲＢや弁護士らが問題視,-0.0459,中立,4,5,4,13
2023-03-14,https://www.bloomberg.co.jp/news/articles/2023-03-14/RRJ675T0G1KW01,TikTokが親会社からの分離検討、米当局と合意に至らない場合－関係者,0.2239,ポジティブ,4,0,3,7
2023-03-14,https://www.bloomberg.co.jp/news/articles/2023-03-14/RRJ1LHDWRGG001,米金融市場の混乱、流動性低下が拍車－ゴールドマンのルーブナー氏,-0.3828,ネガティブ,4,7,0,11
2023-03-14,https://www.bloomberg.co.jp/news/articles/2023-03-14/RRIT58T0AFB401,ロシア戦闘機、黒海上空で米偵察無人機と衝突－米国防総省,-0.1901,ネガティブ,4,13,2,19
2023-03-14,https://www.bloomberg.co.jp/news/articles/2023-03-14/RRJ18RT0G1KW01,ＳＶＢの破綻と幹部の取引、司法省とＳＥＣが捜査－関係者,-0.2307,ネガティブ,3,6,1,10
2023-04-05,https://www.bloomberg.co.jp/news/articles/2023-04-05/RSO0WKDWRGG001,コストコ株、時間外で下落－３月米売上高が約３年ぶりの低い伸びに,-0.2516,ネガティブ,2,4,1,7
2023-04-05,https://www.bloomberg.co.jp/news/articles/2023-04-05/RSNW12DWX2PX01,米キャッシュアップ生みの親、ＳＦで刺され死亡－モバイルコイン幹部,-0.1235,ネガティブ,4,5,0,9
2023-04-05,https://www.bloomberg.co.jp/news/articles/2023-04-05/RSNZZNDWLU6A01,中国がＷＴＯに調査要求、日米蘭の半導体関連輸出規制巡り－報道,-0.1262,ネガティブ,0,1,1,2
2023-04-05,https://www.bloomberg.co.jp/news/articles/2023-04-05/RSNVZQDWRGG001,ブラックロックをアドバイザーに起用、米政府が破綻銀行の証券売却へ,0.2053,ポジティブ,5,1,2,8
2023-04-05,https://www.bloomberg.co.jp/news/articles/2023-04-05/-19-13,米ハンプトンズの住宅価格、19年以来の下落－13億円超の価格帯で顕著,-0.5098,ネガティブ,1,6,0,7
2023-04-28,https://www.bloomberg.co.jp/news/articles/2023-04-28/RTUESBDWX2PU01,ファースト・リパブリック株急落、当局の管理下に置かれるとの観測,-0.314,ネガティブ,1,5,3,9
2023-04-28,https://www.bloomberg.co.jp/news/articles/2023-04-28/RTU69UDWLU6801,【米国市況】株続伸､銀行懸念を好決算が打ち消し－１ユーロ150円付近,0.0046,中立,16,13,17,46
2023-04-28,https://www.bloomberg.co.jp/news/articles/2023-04-28/RTU99UDWRGG001,サマーズ氏、ファースト・リパブリック問題早急に解決を－遅れを批判,-0.0975,中立,4,7,1,12
2023-04-28,https://www.bloomberg.co.jp/news/articles/2023-04-28/RTTVPNDWRGG001,米国デフォルトで利益2400％、あり得なかった観測のＣＤＳ取引が活発,-0.0946,中立,9,13,5,27
2023-04-28,https://www.bloomberg.co.jp/news/articles/2023-04-28/RTU4QVDWRGG101,ＦＤＩＣ、シグネチャー・バンク監督不備は当局の人員不足が原因,-0.3009,ネガティブ,3,5,2,10
2023-05-09,https://www.bloomberg.co.jp/news/articles/2023-05-09/RUEVOXDWLU6901,ＥＶメーカーのリビアン、予想より小幅の赤字－年間生産計画据え置き,-0.069,中立,6,7,2,15
2023-05-09,https://www.bloomberg.co.jp/news/articles/2023-05-09/RUEQA3T0G1KX01,【ウクライナ】米、防空システムなど12億ドルのウクライナ支援発表,0.1607,ポジティブ,8,4,1,13
2023-05-09,https://www.bloomberg.co.jp/news/articles/2023-05-09/RUET9WDWRGG001,大手マーケットメーカー２社、米で暗号資産取引から撤退へ－関係者,-0.2473,ネガティブ,3,5,1,9
2023-05-09,https://www.bloomberg.co.jp/news/articles/2023-05-09/RUER3KDWRGG101,ドラッケンミラー氏、米景気後退の瀬戸際－「ハードランディング」へ,0.1519,ポジティブ,7,2,1,10
2023-05-09,https://www.bloomberg.co.jp/news/articles/2023-05-09/RUEOTPDWLU6801,【今朝の５本】仕事を始める前に読んでおきたい厳選ニュース,-0.0112,中立,14,10,5,29
2023-05-18,https://www.bloomberg.co.jp/news/articles/2023-05-18/RUV5ZGT1UM0W01,ＮＹ市の公立学校、対話型ＡＩ「ChatGPT」の利用禁止を撤回,0.1269,ポジティブ,2,1,1,4
2023-05-18,https://www.bloomberg.co.jp/news/articles/2023-05-18/RUVJLCT0G1KW01,アプライド、５－７月期は減収の見通し－半導体市場の低迷で,-0.0347,中立,9,7,3,19
2023-05-18,https://www.bloomberg.co.jp/news/articles/2023-05-18/RUVEYOT0AFB401,ＦＲＢ、６月は利上げ１回見送りとする案浮上か－当局者の見解割れる,-0.166,ネガティブ,5,9,4,18
2023-05-18,https://www.bloomberg.co.jp/news/articles/2023-05-18/RUVHMUT0G1KW01,米財務省の現金残高、683億ドルに減少－2021年12月以来の低水準,-0.3073,ネガティブ,2,5,1,8
2023-05-18,https://www.bloomberg.co.jp/news/articles/2023-05-18/RUVGE2T1UM0W01,ＦＲＢからの銀行緊急借入残高が961億ドルに増加,0.2164,ポジティブ,4,2,0,6
2023-05-31,https://www.bloomberg.co.jp/news/articles/2023-05-31/RVJJYQDWX2PS01,セールスフォースがさえない売り上げ見通し、利益重視背景に－株下落,0.2528,ポジティブ,9,2,3,14
2023-05-31,https://www.bloomberg.co.jp/news/articles/2023-05-31/RVJ9R8T0AFB401,ジェファーソンＦＲＢ理事、６月利上げ停止示唆－終了は意味せず,-0.0303,中立,6,6,4,16
2023-05-31,https://www.bloomberg.co.jp/news/articles/2023-05-31/RVI8N1T0AFB501,債券上昇、10年入札無難通過で買い安心感－米債務法案可決の影響限定,-0.0103,中立,4,4,3,11
2023-05-31,https://www.bloomberg.co.jp/news/articles/2023-05-31/RVJJKGT0AFB401,日本株は反発、米債務上限法案可決や円安維持を好感－電機や銀行高い,0.3167,ポジティブ,5,1,0,6
2023-05-31,https://www.bloomberg.co.jp/news/articles/2023-05-31/RVJLHDT0G1KW01,ドル・円139円台後半へ上昇、米債務上限法案の下院通過で買い安心感,-0.0068,中立,5,5,4,14
2023-06-05,https://www.bloomberg.co.jp/news/articles/2023-06-05/RVSYIXDWX2PS01,政府が資産運用会社の新規参入を促進、「骨太の方針」原案－報道,0.4789,ポジティブ,8,0,1,9
2023-06-05,https://www.bloomberg.co.jp/news/articles/2023-06-05/RVSU96DWLU6801,米財務省のＴビル大量発行、米銀に新たな試練－金融商品の金利上昇へ,0.1629,ポジティブ,7,4,0,11
2023-06-05,https://www.bloomberg.co.jp/news/articles/2023-06-05/RVRZLYDWX2PS01,米大手行の資本要件20％引き上げも、当局が新規制案検討－関係者,-0.2235,ネガティブ,3,9,3,15
2023-06-05,https://www.bloomberg.co.jp/news/articles/2023-06-05/RVSTNGDWX2PS01,アップル、大画面「MacBook Air」発表－「Mac Studio」に高速チップ,0.3757,ポジティブ,11,0,2,13
2023-06-05,https://www.bloomberg.co.jp/news/articles/2023-06-05/RVSQZEDWRGG001,トルコ、ファースト・リパブリック元幹部に中銀総裁就任打診－関係者,-0.0503,中立,4,4,1,9
2023-06-28,https://www.bloomberg.co.jp/news/articles/2023-06-28/RWZBTFT0AFB401,米英欧の中銀トップ、追加引き締めを表明－利上げでも経済は強靱,0.0267,中立,10,8,6,24
2023-06-28,https://www.bloomberg.co.jp/news/articles/2023-06-28/RWZC15T1UM0W01,ＥＣＢビルロワドガロー氏、軟着陸は可能－痛み伴う見通し,0.0614,中立,2,3,3,8
2023-06-28,https://www.bloomberg.co.jp/news/articles/2023-06-28/RWZF94T0AFB401,ＢＭＯキャピタル、カナダ中心に約100人削減－ディール低調受け,-0.0008,中立,4,4,3,11
2023-06-28,https://www.bloomberg.co.jp/news/articles/2023-06-28/RWZFITT1UM0W01,ＢｏｆＡなどが銀行株の大半の上昇をリード－ストレステスト結果受け,0.1915,ポジティブ,3,1,1,5
2023-06-28,https://www.bloomberg.co.jp/news/articles/2023-06-28/RWZ1AVT0AFB401,ＥＣＢストゥルナラス氏、９月の利上げに関する決定は時期尚早,0.2358,ポジティブ,3,1,0,4
2023-08-02,https://www.bloomberg.co.jp/news/articles/2023-08-02/RYSE4JT0AFB401,フィッチ、ファニーメイとフレディマックを「ＡＡ＋」に格下げ,-0.0145,中立,3,3,0,6
2023-08-02,https://www.bloomberg.co.jp/news/articles/2023-08-02/RYSB87T1UM0W01,ドアダッシュ株上昇、４～６月注文総数が過去最多－宅配需要堅調,0.3822,ポジティブ,10,1,0,11
2023-08-02,https://www.bloomberg.co.jp/news/articles/2023-08-02/RYSA2VDWRGG001,メットライフ、４－６月期は減益－再保険取引に備える,0.2838,ポジティブ,4,2,0,6
2023-08-02,https://www.bloomberg.co.jp/news/articles/2023-08-02/RYS6MVDWLU6801,ＪＰモルガンのダイモンＣＥＯ、米資本規制の強化案は「非常に残念」,-0.1874,ネガティブ,2,8,3,13
2023-08-02,https://www.bloomberg.co.jp/news/articles/2023-08-02/RYS4XPT0AFB401,フィッチの格下げで米連邦政府債務に焦点－リセッション懸念後退,-0.0851,中立,7,7,3,17
2023-08-25,https://www.bloomberg.co.jp/news/articles/2023-08-25/RZYVZ3T0AFB401,ハワイ・マウイ島山火事、行方不明者388人の氏名公表,-0.0369,中立,2,2,1,5
2023-08-25,https://www.bloomberg.co.jp/news/articles/2023-08-25/RZYJ53T1UM0W01,【米国市況】株反発、パウエル氏講演を無風通過－ドル一時146円63銭,0.025,中立,29,16,21,66
2023-08-25,https://www.bloomberg.co.jp/news/articles/2023-08-25/RZYLG5T1UM0W01,米インスタカートがＩＰＯ申請、英アームに続き注目企業が上場へ,0.2295,ポジティブ,11,2,3,16
2023-08-25,https://www.bloomberg.co.jp/news/articles/2023-08-25/RZYOEOT1UM0W01,ＥＣＢカザークス氏、利上げをし過ぎて失敗する方が良いだろう,0.0111,中立,3,4,3,10
2023-08-25,https://www.bloomberg.co.jp/news/articles/2023-08-25/RZYJQMT1UM0W01,加ブラックベリー、米ＰＥ会社ベリタスが買収提案を検討－関係者,0.1921,ポジティブ,6,2,4,12
2023-09-14,https://www.bloomberg.co.jp/news/articles/2023-09-14/S0ZWC8DWRGG001,ブラックロック大口顧客、プライベート投資を取り入れ－コンウェイ氏,0.3644,ポジティブ,6,0,2,8
2023-09-14,https://www.bloomberg.co.jp/news/articles/2023-09-14/S0ZZPWDWX2PS01,マスク氏、ネタニヤフ首相と来週会合－反ユダヤ主義巡る批判を背景に,0.1247,ポジティブ,3,1,1,5
2023-09-14,https://www.bloomberg.co.jp/news/articles/2023-09-14/S0ZV7UDWRGG001,中国はグローバルリスク、成長モデル頓挫で厳しい減速も－チャノス氏,-0.0211,中立,2,2,1,5
2023-09-14,https://www.bloomberg.co.jp/news/articles/2023-09-14/S0ZVXVT1UM0W01,ＬＭＥ銅、ほぼ変わらず－ドル上昇の一方で中国が刺激策強化,0.2779,ポジティブ,6,1,1,8
2023-09-14,https://www.bloomberg.co.jp/news/articles/2023-09-14/S0ZZYADWRGG001,阪神が18年ぶり「アレ」、870億円経済効果見込み猛虎銘柄が動く公算,0.474,ポジティブ,9,1,1,11
2023-10-03,https://www.bloomberg.co.jp/news/articles/2023-10-03/S1YK3PT1UM0W01,円が一転急伸、一時は昨年10月以来の150円台－介入観測も,-0.115,ネガティブ,3,11,15,29
2023-10-03,https://www.bloomberg.co.jp/news/articles/2023-10-03/S1Z4BST1UM0W01,イタリア・ベネチア近郊でバス転落事故、少なくとも21人死亡,-0.3152,ネガティブ,2,6,2,10
2023-10-03,https://www.bloomberg.co.jp/news/articles/2023-10-03/S1Z0E9T1UM0X01,イエレン氏「決して既定路線ではない」－金利の長期高止まりシナリオ,0.0893,中立,4,3,5,12
2023-10-03,https://www.bloomberg.co.jp/news/articles/2023-10-03/S1YZRUT0AFB401,クリーブランド連銀総裁、11月の追加利上げ支持－米経済が安定なら,0.1159,ポジティブ,4,3,0,7
2023-10-03,https://www.bloomberg.co.jp/news/articles/2023-10-03/S1YY9UT0G1KW01,米新車販売、７－９月はＧＭとトヨタが２桁の伸び－逆風も勢い持続か,0.1796,ポジティブ,10,2,5,17
2023-10-04,https://www.bloomberg.co.jp/news/articles/2023-10-04/S20ZKCT1UM0X01,ブレバンＨ、ドイツ銀からポートフォリオマネジャー要員採用－関係者,0.2045,ポジティブ,5,1,1,7
2023-10-04,https://www.bloomberg.co.jp/news/articles/2023-10-04/S20W6ZT1UM0W01,クオンツ運用のＡＱＲ、９月のリターン9.5％－金利上昇の波に乗る,0.3654,ポジティブ,5,1,2,8
